Assists,Attacking scrum win,Breakdown steal,Club,Conceded penalty,Conversion,Defenders beaten,Drop goal,ID,Kick 50-22,Kicks recovered,Lineout steal,Man of the match,Metres carried,Minutes played,Name,Offloads,Penalty,Position,Position Name,Pts,Red cards ,Tackles,Try,Yellow cards,gameweek
,,,Italy,,,,,216977,,,,,,,A. Izekor,,,10,Back Row,,,,,,5
,,,Italy,,,,,159960,,,,,,,M. Gallagher,,,6,Back Three,,,,,,5
,,,Italy,,,,,207699,,,,,,,D. Mazza,,,7,Centre,,,,,,5
,,,Italy,,,,,238030,,,,,,,S. Locatelli,,,10,Back Row,,,,,,5
,,,Scotland,,,,,237261,,,,,,,A. Samuel,,,11,Second Row,,,,,,5
,,,Scotland,,,,,152866,,,,,,,M. Walker,,,12,Prop,,,,,,5
,,,Scotland,,,,,100557,,,,,,,G. Warr,,,9,Scrum Half,,,,,,5
,,,Wales,,,,,125247,,,,,,,O. Watkin,,,7,Centre,,,,,,5
,,,Wales,,,,,202399,,,,,,,K. Assiratti,,,12,Prop,,,,,,5
,,,Wales,,,,,119506,,,,,,,R. Morgan-Williams,,,9,Scrum Half,,,,,,5
,,,Wales,,,,,165885,,,,,,,G. Hamer-Webb,,,6,Back Three,,,,,,5
,,,Ireland,,,,,174268,,,,,,,J. Loughman,,,12,Prop,,,,,,5
,,,Scotland,,,,,237253,,,,,,,E. Ferrie,,,10,Back Row,,,,,,5
,,,Scotland,,,,,252532,,,,,,,S. Stephen,,,13,Hooker,,,,,,5
,,,Wales,,,,,137071,,,,,,,L. Belcher,,,13,Hooker,,,,,,5
,,,England,,,,,163209,,,,,,,G. Kloska,,,12,Prop,,,,,,5
,,,Wales,,,,,196875,,,,,,,F. Thomas,,,11,Second Row,,,,,,5
,,,England,,,,,124901,,,,,,,A. Clark,,,11,Second Row,,,,,,5
,,,England,,,,,187951,,,,,,,E. Iyogun,,,12,Prop,,,,,,5
,,,France,,,,,202570,,,,,,,T. Staniforth,,,11,Second Row,,,,,,5
,,,Ireland,,,,,254559,,,,,,,B. Bohan,,,12,Prop,,,,,,5
,,,Italy,,,,,107059,,,,,,,M. Riccioni,,,12,Prop,,,,,,5
,,,Scotland,,,,,161208,,,,,,,A. Hepburn,,,12,Prop,,,,,,5
,,,Wales,,,,,167563,,,,,,,S. Wainwright,,,12,Prop,,,,,,5
,,,France,,,,,175123,,,,,,,T. Ramos,,,6,Back Three,,,,,,6
,,,France,,,,,237223,,,,,,,L. Bielle-Biarrey,,,6,Back Three,,,,,,6
,,,Ireland,,,,,167132,,,,,,,C. Doris,,,10,Back Row,,,,,,6
,,,Italy,,,,,229557,,,,,,,T. Menoncello,,,7,Centre,,,,,,6
,,,Ireland,,,,,211240,,,,,,,D. Sheehan,,,13,Hooker,,,,,,6
,,,France,,,,,190344,,,,,,,M. Jalibert,,,8,Fly Half,,,,,,6
,,,France,,,,,137493,,,,,,,A. Dupont,,,9,Scrum Half,,,,,,6
,,,England,,,,,209612,,,,,,,B. Earl,,,10,Back Row,,,,,,6
,,,Wales,,,,,119132,,,,,,,A. Wainwright,,,10,Back Row,,,,,,6
,,,Ireland,,,,,105748,,,,,,,J. Conan,,,10,Back Row,,,,,,6
,,,Ireland,,,,,147486,,,,,,,T. Beirne,,,11,Second Row,,,,,,6
,,,Scotland,,,,,187820,,,,,,,R. Darge,,,10,Back Row,,,,,,6
,,,Italy,,,,,197335,,,,,,,L. Cannone,,,10,Back Row,,,,,,6
,,,England,,,,,156918,,,,,,,T. Freeman,,,6,Back Three,,,,,,6
,,,Scotland,,,,,157863,,,,,,,F. Russell,,,8,Fly Half,,,,,,6
,,,Scotland,,,,,164150,,,,,,,D. Graham,,,6,Back Three,,,,,,6
,,,Scotland,,,,,110170,,,,,,,K. Steyn,,,6,Back Three,,,,,,6
,,,England,,,,,102642,,,,,,,G. Ford,,,8,Fly Half,,,,,,6
,,,England,,,,,104322,,,,,,,S. Underhill,,,10,Back Row,,,,,,6
,,,Ireland,,,,,216173,,,,,,,J. Gibson-Park,,,9,Scrum Half,,,,,,6
,,,Scotland,,,,,153489,,,,,,,H. Jones,,,7,Centre,,,,,,6
,,,England,,,,,239634,,,,,,,H. Pollock,,,10,Back Row,,,,,,6
,,,Ireland,,,,,100659,,,,,,,J. Crowley,,,8,Fly Half,,,,,,6
,,,Wales,,,,,212902,,,,,,,D. Lake,,,13,Hooker,,,,,,6
,,,France,,,,,150335,,,,,,,J. Marchand,,,13,Hooker,,,,,,6
,,,Ireland,,,,,172351,,,,,,,S. McCloskey,,,7,Centre,,,,,,6
,,,Scotland,,,,,113000,,,,,,,J. Dempsey,,,10,Back Row,,,,,,6
,,,Italy,,,,,120191,,,,,,,M. Lamaro,,,10,Back Row,,,,,,6
,,,Scotland,,,,,221466,,,,,,,B. Kinghorn,,,6,Back Three,,,,,,6
,,,Italy,,,,,156253,,,,,,,P. Garbisi,,,8,Fly Half,,,,,,6
,,,Ireland,,,,,126800,,,,,,,J. van der Flier,,,10,Back Row,,,,,,6
,,,France,,,,,198942,,,,,,,C. Ollivon,,,10,Back Row,,,,,,6
,,,England,,,,,144635,,,,,,,O. Chessum,,,11,Second Row,,,,,,6
,,,England,,,,,155409,,,,,,,M. Itoje,,,11,Second Row,,,,,,6
,,,Wales,,,,,120767,,,,,,,L. Rees-Zammit,,,6,Back Three,,,,,,6
,,,France,,,,,244532,,,,,,,T. Attissogbe,,,6,Back Three,,,,,,6
,,,Ireland,,,,,109852,,,,,,,J. Lowe,,,6,Back Three,,,,,,6
,,,England,,,,,189326,,,,,,,M. Smith,,,8,Fly Half,,,,,,6
,,,Scotland,,,,,159599,,,,,,,M. Fagerson,,,10,Back Row,,,,,,6
,,,France,,,,,177800,,,,,,,M. Guillard,,,11,Second Row,,,,,,6
,,,Scotland,,,,,188057,,,,,,,B. White,,,9,Scrum Half,,,,,,6
,,,Italy,,,,,161390,,,,,,,M. Zuliani,,,10,Back Row,,,,,,6
,,,France,,,,,244767,,,,,,,O. Jegou,,,10,Back Row,,,,,,6
,,,Ireland,,,,,118531,,,,,,,R. Kelleher,,,13,Hooker,,,,,,6
,,,Scotland,,,,,146480,,,,,,,S. Tuipulotu,,,7,Centre,,,,,,6
,,,Wales,,,,,235183,,,,,,,A. Mann,,,10,Back Row,,,,,,6
,,,England,,,,,112684,,,,,,,G. Pepper,,,10,Back Row,,,,,,6
,,,Ireland,,,,,223413,,,,,,,J. McCarthy,,,11,Second Row,,,,,,6
,,,England,,,,,222623,,,,,,,T. Curry,,,10,Back Row,,,,,,6
,,,France,,,,,111408,,,,,,,F. Cros,,,10,Back Row,,,,,,6
,,,France,,,,,111408,,,,,,,F. Cros,,,10,Back Row,,,,,,6
,,,France,,,,,134112,,,,,,,E. Meafou,,,11,Second Row,,,,,,6
,,,England,,,,,137626,,,,,,,F. Smith,,,8,Fly Half,,,,,,6
,,,Wales,,,,,240455,,,,,,,D. Edwards,,,8,Fly Half,,,,,,6
,,,Italy,,,,,118165,,,,,,,G. Nicotera,,,13,Hooker,,,,,,6
,,,Scotland,,,,,196669,,,,,,,Z. Fagerson,,,12,Prop,,,,,,6
,,,England,,,,,165007,,,,,,,E. Genge,,,12,Prop,,,,,,6
,,,Italy,,,,,123723,,,,,,,D. Fischetti,,,12,Prop,,,,,,6
,,,England,,,,,106142,,,,,,,L. Cowan-Dickie,,,13,Hooker,,,,,,6
,,,England,,,,,173801,,,,,,,A. Coles,,,11,Second Row,,,,,,6
,,,France,,,,,117303,,,,,,,P. Mauvaka,,,13,Hooker,,,,,,6
,,,France,,,,,175065,,,,,,,A. Jelonch,,,10,Back Row,,,,,,6
,,,Italy,,,,,174318,,,,,,,M. Ioane,,,6,Back Three,,,,,,6
,,,Ireland,,,,,107434,,,,,,,T. O'Brien,,,6,Back Three,,,,,,6
,,,Scotland,,,,,141860,,,,,,,E. Ashman,,,13,Hooker,,,,,,6
,,,Scotland,,,,,196773,,,,,,,P. Schoeman,,,12,Prop,,,,,,6
,,,Ireland,,,,,229826,,,,,,,J. Osborne,,,6,Back Three,,,,,,6
,,,Wales,,,,,133163,,,,,,,T. Williams,,,9,Scrum Half,,,,,,6
,,,France,,,,,222388,,,,,,,Y. Moefana,,,7,Centre,,,,,,6
,,,Ireland,,,,,175150,,,,,,,R. Baloucoune,,,6,Back Three,,,,,,6
,,,England,,,,,131724,,,,,,,O. Lawrence,,,7,Centre,,,,,,6
,,,Italy,,,,,120989,,,,,,,A. Capuozzo,,,6,Back Three,,,,,,6
,,,Wales,,,,,119955,,,,,,,R. Carre,,,12,Prop,,,,,,6
,,,Italy,,,,,103440,,,,,,,F. Ruzza,,,11,Second Row,,,,,,6
,,,England,,,,,161516,,,,,,,H. Arundell,,,6,Back Three,,,,,,6
,,,France,,,,,104627,,,,,,,J. Gros,,,12,Prop,,,,,,6
,,,France,,,,,237225,,,,,,,E. Gailleton,,,7,Centre,,,,,,6
,,,England,,,,,160801,,,,,,,J. George,,,13,Hooker,,,,,,6
,,,Ireland,,,,,219828,,,,,,,G. Ringrose,,,7,Centre,,,,,,6
,,,Ireland,,,,,241698,,,,,,,S. Prendergast,,,8,Fly Half,,,,,,6
,,,Ireland,,,,,193134,,,,,,,N. Timoney,,,10,Back Row,,,,,,6
,,,Wales,,,,,214124,,,,,,,J. Botham,,,10,Back Row,,,,,,6
,,,Italy,,,,,208272,,,,,,,N. Cannone,,,11,Second Row,,,,,,6
,,,Italy,,,,,209105,,,,,,,L. Lynagh,,,6,Back Three,,,,,,6
,,,Ireland,,,,,157406,,,,,,,B. Aki,,,7,Centre,,,,,,6
,,,Scotland,,,,,243508,,,,,,,T. Jordan,,,7,Centre,,,,,,6
,,,England,,,,,149322,,,,,,,T. Roebuck,,,6,Back Three,,,,,,6
,,,Ireland,,,,,113444,,,,,,,T. Furlong,,,12,Prop,,,,,,6
,,,Italy,,,,,130282,,,,,,,T. Allan,,,8,Fly Half,,,,,,6
,,,France,,,,,100043,,,,,,,M. Lucu,,,9,Scrum Half,,,,,,6
,,,Italy,,,,,130487,,,,,,,N. Brex,,,7,Centre,,,,,,6
,,,France,,,,,176585,,,,,,,T. Flament,,,11,Second Row,,,,,,6
,,,England,,,,,240631,,,,,,,C. Cunningham-South,,,10,Back Row,,,,,,6
,,,Wales,,,,,225777,,,,,,,B. Thomas,,,7,Centre,,,,,,6
,,,Wales,,,,,137453,,,,,,,J. Adams,,,6,Back Three,,,,,,6
,,,England,,,,,134796,,,,,,,J. Heyes,,,12,Prop,,,,,,6
,,,England,,,,,177559,,,,,,,A. Mitchell,,,9,Scrum Half,,,,,,6
,,,Wales,,,,,243190,,,,,,,B. Murray,,,6,Back Three,,,,,,6
,,,Wales,,,,,144545,,,,,,,B. Carter,,,11,Second Row,,,,,,6
,,,Ireland,,,,,145361,,,,,,,H. Keenan,,,6,Back Three,,,,,,6
,,,Italy,,,,,136875,,,,,,,G. Lucchesi,,,13,Hooker,,,,,,6
,,,France,,,,,182885,,,,,,,P. Barassi,,,7,Centre,,,,,,6
,,,Scotland,,,,,100192,,,,,,,J. Bayliss,,,10,Back Row,,,,,,6
,,,France,,,,,250067,,,,,,,F. Brau-Boirie,,,7,Centre,,,,,,6
,,,Ireland,,,,,122020,,,,,,,J. Stockdale,,,6,Back Three,,,,,,6
,,,England,,,,,200195,,,,,,,F. Dingwall,,,7,Centre,,,,,,6
,,,England,,,,,111662,,,,,,,B. Spencer,,,9,Scrum Half,,,,,,6
,,,Italy,,,,,236602,,,,,,,T. di Bartolomeo,,,13,Hooker,,,,,,6
,,,Wales,,,,,218331,,,,,,,J. Evans,,,8,Fly Half,,,,,,6
,,,England,,,,,110793,,,,,,,C. Murley,,,6,Back Three,,,,,,6
,,,England,,,,,113737,,,,,,,J. van Poortvliet,,,9,Scrum Half,,,,,,6
,,,Wales,,,,,249307,,,,,,,E. Mee,,,6,Back Three,,,,,,6
,,,Ireland,,,,,224426,,,,,,,T. O'Toole,,,12,Prop,,,,,,6
,,,Ireland,,,,,115762,,,,,,,F. Bealham,,,12,Prop,,,,,,6
,,,Italy,,,,,134407,,,,,,,A. Fusco,,,9,Scrum Half,,,,,,6
,,,Wales,,,,,105892,,,,,,,A. Beard,,,11,Second Row,,,,,,6
,,,England,,,,,183874,,,,,,,E. Daly,,,6,Back Three,,,,,,6
,,,England,,,,,150081,,,,,,,F. Steward,,,6,Back Three,,,,,,6
,,,Wales,,,,,110319,,,,,,,N. Smith,,,12,Prop,,,,,,6
,,,France,,,,,249797,,,,,,,K. Gourgues,,,7,Centre,,,,,,6
,,,Wales,,,,,182170,,,,,,,R. Elias,,,13,Hooker,,,,,,6
,,,Scotland,,,,,224905,,,,,,,G. Horne,,,9,Scrum Half,,,,,,6
,,,Italy,,,,,128750,,,,,,,A. Zambonin,,,11,Second Row,,,,,,6
,,,Ireland,,,,,199383,,,,,,,C. Frawley,,,8,Fly Half,,,,,,6
,,,Italy,,,,,236606,,,,,,,L. Marin,,,8,Fly Half,,,,,,6
,,,England,,,,,158302,,,,,,,B. Rodd,,,12,Prop,,,,,,6
,,,France,,,,,244170,,,,,,,L. Nouchi,,,10,Back Row,,,,,,6
,,,Ireland,,,,,203381,,,,,,,J. Ryan,,,11,Second Row,,,,,,6
,,,France,,,,,216116,,,,,,,P. Boudehent,,,10,Back Row,,,,,,6
,,,France,,,,,206243,,,,,,,L. Barre,,,6,Back Three,,,,,,6
,,,France,,,,,138386,,,,,,,B. Serin,,,9,Scrum Half,,,,,,6
,,,Ireland,,,,,144570,,,,,,,J. O'Brien,,,6,Back Three,,,,,,6
,,,Wales,,,,,237271,,,,,,,E. James,,,7,Centre,,,,,,6
,,,Scotland,,,,,156101,,,,,,,G. Gilchrist,,,11,Second Row,,,,,,6
,,,Scotland,,,,,218848,,,,,,,G. Turner,,,13,Hooker,,,,,,6
,,,Ireland,,,,,105642,,,,,,,C. Casey,,,9,Scrum Half,,,,,,6
,,,Scotland,,,,,156550,,,,,,,M. Bradbury,,,10,Back Row,,,,,,6
,,,Italy,,,,,236609,,,,,,,L. Pani,,,6,Back Three,,,,,,6
,,,Wales,,,,,187169,,,,,,,A. Griffin,,,12,Prop,,,,,,6
,,,France,,,,,187175,,,,,,,G. Villiere,,,6,Back Three,,,,,,6
,,,Ireland,,,,,198565,,,,,,,C. Prendergast,,,10,Back Row,,,,,,6
,,,Italy,,,,,237231,,,,,,,M. Spagnolo,,,12,Prop,,,,,,6
,,,Wales,,,,,175275,,,,,,,T. Francis,,,12,Prop,,,,,,6
,,,England,,,,,138016,,,,,,,H. Slade,,,7,Centre,,,,,,6
,,,France,,,,,179735,,,,,,,C. Woki,,,10,Back Row,,,,,,6
,,,Scotland,,,,,113103,,,,,,,A. Reed,,,6,Back Three,,,,,,6
,,,France,,,,,253274,,,,,,,U. Seunes,,,8,Fly Half,,,,,,6
,,,Wales,,,,,139232,,,,,,,G. Thomas,,,12,Prop,,,,,,6
,,,Scotland,,,,,144180,,,,,,,O. Smith,,,7,Centre,,,,,,6
,,,Wales,,,,,197546,,,,,,,J. Hawkins,,,7,Centre,,,,,,6
,,,Wales,,,,,118619,,,,,,,S. Costelow,,,8,Fly Half,,,,,,6
,,,Italy,,,,,236566,,,,,,,S. Gesi,,,6,Back Three,,,,,,6
,,,Italy,,,,,229647,,,,,,,M. Page-Relo,,,9,Scrum Half,,,,,,6
,,,Scotland,,,,,109816,,,,,,,R. Hutchinson,,,7,Centre,,,,,,6
,,,Scotland,,,,,144180,,,,,,,O. Smith,,,7,Centre,,,,,,6
,,,Scotland,,,,,129286,,,,,,,D. Cherry,,,13,Hooker,,,,,,6
,,,Scotland,,,,,113103,,,,,,,A. Reed,,,6,Back Three,,,,,,6
,,,Wales,,,,,139232,,,,,,,G. Thomas,,,12,Prop,,,,,,6
,,,Scotland,,,,,240478,,,,,,,G. Hiddleston,,,13,Hooker,,,,,,6
,,,Wales,,,,,197546,,,,,,,J. Hawkins,,,7,Centre,,,,,,6
,,,Italy,,,,,206390,,,,,,,P. Dimcheff,,,13,Hooker,,,,,,6
,,,France,,,,,189190,,,,,,,M. Lamothe,,,13,Hooker,,,,,,6
,,,Wales,,,,,216823,,,,,,,O. Cracknell,,,10,Back Row,,,,,,6
,,,France,,,,,186184,,,,,,,J. Brennan,,,11,Second Row,,,,,,6
,,,Wales,,,,,190215,,,,,,,K. Hardy,,,9,Scrum Half,,,,,,6
,,,Italy,,,,,110891,,,,,,,S. Varney,,,9,Scrum Half,,,,,,6
,,,France,,,,,190812,,,,,,,G. Colombe,,,12,Prop,,,,,,6
,,,Ireland,,,,,197246,,,,,,,T. Stewart,,,13,Hooker,,,,,,6
,,,Ireland,,,,,159083,,,,,,,T. Farrell,,,7,Centre,,,,,,6
,,,Italy,,,,,123396,,,,,,,G. Bertaccini,,,7,Centre,,,,,,6
,,,France,,,,,239229,,,,,,,H. Auradou,,,11,Second Row,,,,,,6
,,,Scotland,,,,,180778,,,,,,,K. Rowe,,,6,Back Three,,,,,,6
,,,Wales,,,,,103056,,,,,,,M. Grady,,,7,Centre,,,,,,6
,,,Ireland,,,,,188115,,,,,,,H. Byrne,,,8,Fly Half,,,,,,6
,,,Italy,,,,,201405,,,,,,,G. da Re,,,8,Fly Half,,,,,,6
,,,Scotland,,,,,171323,,,,,,,J. Gray,,,11,Second Row,,,,,,6
,,,Scotland,,,,,149746,,,,,,,S. McDowall,,,7,Centre,,,,,,6
,,,Scotland,,,,,236957,,,,,,,M. Williamson,,,11,Second Row,,,,,,6
,,,Scotland,,,,,136509,,,,,,,F. Burke,,,8,Fly Half,,,,,,6
,,,Italy,,,,,174208,,,,,,,R. Favretto,,,11,Second Row,,,,,,6
,,,Wales,,,,,124858,,,,,,,J. Macleod,,,10,Back Row,,,,,,6
,,,Ireland,,,,,196853,,,,,,,T. Clarkson,,,12,Prop,,,,,,6
,,,Italy,,,,,238037,,,,,,,D. Odiase,,,10,Back Row,,,,,,6
,,,Wales,,,,,237266,,,,,,,H. Deaves,,,10,Back Row,,,,,,6
,,,France,,,,,175146,,,,,,,R. Neti,,,12,Prop,,,,,,6
,,,France,,,,,244152,,,,,,,T. Matiu,,,10,Back Row,,,,,,6
,,,Italy,,,,,174824,,,,,,,G. Zilocchi,,,12,Prop,,,,,,6
,,,France,,,,,207407,,,,,,,D. Bamba,,,12,Prop,,,,,,6
,,,Italy,,,,,153725,,,,,,,P. Odogwu,,,6,Back Three,,,,,,6
,,,England,,,,,109648,,,,,,,S. Atkinson,,,7,Centre,,,,,,6
,,,Ireland,,,,,198451,,,,,,,M. Milne,,,12,Prop,,,,,,6
,,,Ireland,,,,,244039,,,,,,,D. Murray,,,11,Second Row,,,,,,6
,,,Ireland,,,,,243648,,,,,,,E. Edogbo,,,11,Second Row,,,,,,6
,,,Scotland,,,,,153525,,,,,,,R. Sutherland,,,12,Prop,,,,,,6
,,,Scotland,,,,,250743,,,,,,,F. Douglas,,,10,Back Row,,,,,,6
,,,England,,,,,160844,,,,,,,R. Quirke,,,9,Scrum Half,,,,,,6
,,,France,,,,,200911,,,,,,,T. Laclayat,,,12,Prop,,,,,,6
,,,Wales,,,,,240573,,,,,,,R. Woodman,,,10,Back Row,,,,,,6
,,,France,,,,,158534,,,,,,,D. Aldegheri,,,12,Prop,,,,,,6
,,,France,,,,,130960,,,,,,,S. Zegueur,,,10,Back Row,,,,,,6
,,,Ireland,,,,,176354,,,,,,,N. Doak,,,9,Scrum Half,,,,,,6
,,,France,,,,,244533,,,,,,,A. Desperes,,,8,Fly Half,,,,,,6
,,,Italy,,,,,236573,,,,,,,A. Garbisi,,,9,Scrum Half,,,,,,6
,,,Italy,,,,,172284,,,,,,,M. Hasa,,,12,Prop,,,,,,6
,,,Wales,,,,,233245,,,,,,,L. Hennessey,,,7,Centre,,,,,,6
,,,England,,,,,111794,,,,,,,T. Dan,,,13,Hooker,,,,,,6
,,,England,,,,,170455,,,,,,,G. Fisilau,,,10,Back Row,,,,,,6
,,,England,,,,,175826,,,,,,,J. Kenningham,,,10,Back Row,,,,,,6
,,,France,,,,,174159,,,,,,,D. Priso,,,12,Prop,,,,,,6
,,,Italy,,,,,216977,,,,,,,A. Izekor,,,10,Back Row,,,,,,6
,,,Italy,,,,,159960,,,,,,,M. Gallagher,,,6,Back Three,,,,,,6
,,,Italy,,,,,207699,,,,,,,D. Mazza,,,7,Centre,,,,,,6
,,,Italy,,,,,238030,,,,,,,S. Locatelli,,,10,Back Row,,,,,,6
,,,Scotland,,,,,237261,,,,,,,A. Samuel,,,11,Second Row,,,,,,6
,,,Scotland,,,,,152866,,,,,,,M. Walker,,,12,Prop,,,,,,6
,,,Scotland,,,,,100557,,,,,,,G. Warr,,,9,Scrum Half,,,,,,6
,,,Wales,,,,,125247,,,,,,,O. Watkin,,,7,Centre,,,,,,6
,,,Wales,,,,,202399,,,,,,,K. Assiratti,,,12,Prop,,,,,,6
,,,Wales,,,,,119506,,,,,,,R. Morgan-Williams,,,9,Scrum Half,,,,,,6
,,,Wales,,,,,165885,,,,,,,G. Hamer-Webb,,,6,Back Three,,,,,,6
,,,Ireland,,,,,174268,,,,,,,J. Loughman,,,12,Prop,,,,,,6
,,,England,,,,,102707,,,,,,,T. Davison,,,12,Prop,,,,,,6
,,,Scotland,,,,,237253,,,,,,,E. Ferrie,,,10,Back Row,,,,,,6
,,,Scotland,,,,,207013,,,,,,,A. Craig,,,11,Second Row,,,,,,6
,,,Scotland,,,,,252532,,,,,,,S. Stephen,,,13,Hooker,,,,,,6
,,,Scotland,,,,,172959,,,,,,,D. Rae,,,12,Prop,,,,,,6
,,,Wales,,,,,137071,,,,,,,L. Belcher,,,13,Hooker,,,,,,6
,,,England,,,,,163209,,,,,,,G. Kloska,,,12,Prop,,,,,,6
,,,Wales,,,,,196875,,,,,,,F. Thomas,,,11,Second Row,,,,,,6
,,,England,,,,,124901,,,,,,,A. Clark,,,11,Second Row,,,,,,6
,,,England,,,,,187951,,,,,,,E. Iyogun,,,12,Prop,,,,,,6
,,,France,,,,,202570,,,,,,,T. Staniforth,,,11,Second Row,,,,,,6
,,,Ireland,,,,,254559,,,,,,,B. Bohan,,,12,Prop,,,,,,6
,,,Italy,,,,,107059,,,,,,,M. Riccioni,,,12,Prop,,,,,,6
,,,Scotland,,,,,161208,,,,,,,A. Hepburn,,,12,Prop,,,,,,6
,,,Wales,,,,,167563,,,,,,,S. Wainwright,,,12,Prop,,,,,,6
